line_id,doc_ids,truth_kind,txn_date,amount_paise,narration
BL-001345,SETL-setl_00000143,gateway_settlement,2026-08-06,5686343,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000143 UTR 900000006851
BL-001346,AR-INV-2026-001242,matchable_amount_mismatch,2026-08-06,16328400,NEFT CR UTIB0002233 900000063716 FROM VEDIKA FACILITY MANAGEMENT & CO milestone 2 INR 1632
BL-001347,AR-INV-2026-001458,matchable,2026-08-06,21115300,NEFT CR KKBK0000812 900000071999 FROM GOLDCREST STEEL TRADERS COMPANY material supply INR 
BL-001348,AR-INV-2026-001077,matchable,2026-08-06,22575800,CHQ CLG TRINETRA PIPING SOLUT INV-2026-001077
BL-001349,AR-INV-2026-001491,matchable,2026-08-06,32275500,NEFT CR KKBK0000812 900000072838 FROM PUSHPA METALS AGRI INPUTS PVT LTD amc renewal INR 32
BL-001350,AR-INV-2026-001036,matchable,2026-08-06,80713100,NEFT CR UTIB0002233 900000054150 FROM GOLDCREST SECURITY SYSTEMS & CO full and final INR 8
BL-001351,AR-INV-2026-000984,matchable,2026-08-06,90870800,NEFT CR HDFC0001234 900000051955 FROM ASHWINI SOLAR EPC LTD advance INR 908708.00 INV-2026
BL-001352,AP-RT-2026-000952,matchable_amount_mismatch,2026-08-07,-86833600,RT-2026-000952 NEFT DR UTIB0002233 900000050400 FROM GOLDCREST STEEL TRADERS NAG material 
BL-001353,AP-RT-2026-000930,matchable_amount_mismatch,2026-08-07,-83046400,RT-2026-000930 NEFT DR SBIN0000921 900000049252 FROM TRINETRA SOLAR E amc renewal INR 8304
BL-001354,AP-RT-2026-001309,matchable,2026-08-07,-54922100,RT-2026-001309 RTGS SBIN0000921 900000066816 VAISHNAVI PIPING SOLUTIONS & CO INR 549221.00
BL-001355,AP-RT-2026-001331,matchable,2026-08-07,-42202600,NEFT DR HDFC0001234 900000067708 FROM MERIDIAN POLYMERS  full and final INR 422026.00
BL-001356,AP-RT-2026-001303,matchable,2026-08-07,-22989800,CHQ CLG ORBITEX WAREHOUSING & CO 
BL-001357,AP-VB-2026-001388,matchable,2026-08-07,-20916400,UPI/HDFC0001234/496806359393/pragcon@ybl/PRAGATI CONVEY/VB-2026-001388
BL-001358,AP-RT-2026-001225,matchable,2026-08-07,-20702400,UPI/HDFC0001234/554301426414/RT-2026-001225/bluecol@paytm/BLUEPEAK C 
BL-001359,SETL-setl_00000144,gateway_settlement,2026-08-07,7135010,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000144 UTR 900000006941
BL-001360,AR-INV-2026-001276,matchable,2026-08-07,21882600,NEFT CR ICIC0000429 900000065058 FROM ASHWINI CABLE SYSTEMS LLP advance INR 218826.00
BL-001361,AR-INV-2026-001063,matchable,2026-08-07,39650500,CHQ CLG TRINETRA PIPING SOLUTIONS PUN 
BL-001362,AR-INV-2026-000969,matchable,2026-08-07,48124700,UPI/HDFC0001234/546794458279/everwat@okaxis/EVERSTONE WATER TREATMENT COMPANY/INV-2026-000
BL-001363,AR-INV-2026-001338,matchable,2026-08-07,55371400,NEFT CR HDFC0001234 900000068065 FROM ASHWINI CABLE SYSTEMS PUN against inv INR 553714.00 
BL-001364,AR-INV-2026-001289,matchable,2026-08-07,68821900,NEFT CR HDFC0001234 900000065711 FROM SURYAVANSH PRINT SOLUTIONS & CO amc renewal INR 6882
BL-001365,AR-INV-2026-001061,matchable,2026-08-07,78277000,NEFT CR SBIN0000921 900000055119 FROM NALANDA FAB SERVICES & CO advance INR 782770.00 INV-
BL-001366,AP-VB-2026-001018,matchable,2026-08-08,-39466000,NEFT DR KKBK0000812 900000053516 FROM GOLDCREST STEEL TRADERS & CO invoice settlement INR 
BL-001367,AP-VB-2026-000974,matchable,2026-08-08,-32881500,NEFT DR UTIB0002233 900000051485 FROM SHREE BALAJI ANALYTICS material supply INR 328815.00
BL-001368,AP-VB-2026-001322,matchable,2026-08-08,-21140900,UPI/HDFC0001234/651799604816/VB-2026-001322/merihar@okaxis/MERIDIAN HARDWARE PRIVATE LIMIT
BL-001369,SETL-setl_00000145,gateway_settlement,2026-08-08,10724423,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000145 UTR 900000006957
BL-001370,AR-INV-2026-001538,matchable,2026-08-08,11001300,INV-2026-001538 NEFT CR UTIB0002233 900000074363 FROM PUSHPA METALS AGRI INPUTS PVT LTD am
BL-001371,AR-INV-2026-000987,matchable_amount_mismatch,2026-08-08,15715900,NEFT CR ICIC0000429 900000052060 FROM ASHWINI SOLAR EPC PVT LTD against inv INR 157159.00
BL-001372,AR-INV-2026-001109,matchable,2026-08-08,32607300,NEFT CR HDFC0001234 900000057300 FROM ORBITEX PACKAGING PRIVATE LIMITED invoice settlement
BL-001373,AR-INV-2026-001429,matchable,2026-08-08,39234800,UPI/HDFC0001234/562829651075/nalarec@paytm/NALANDA RECYCLERS LLP
BL-001374,AR-INV-2026-001039,matchable,2026-08-08,65859600,NEFT CR KKBK0000812 900000054290 FROM GOLDCREST SECURITY AYSTEMS & CO against inv INR 6585
BL-001375,AR-INV-2026-001347,matchable,2026-08-08,111092700,NEFT CR ICIC0000429 900000068489 FROM ASHWINI INTERIORS & CO advance INR 1110927.00
BL-001376,AR-INV-2026-001382,matchable,2026-08-08,185870300,INV-2026-001382 NEFT CR KKBK0000812 900000069691 FROM TRIVIDATA ROOFING PRODUCTS PV milest
BL-001377,AP-VB-2026-001471,matchable,2026-08-10,-51192200,NEFT DR UTIB0002233 900000072286 FROM LOHIYA LOGISTICS LLP amc renewal INR 511922.00 VB-20
BL-001378,AP-RT-2026-001055,matchable,2026-08-10,-31490200,UPI/HDFC0001234/886180016587/eversta@paytm/EVERSTONE STAFFING & CO
BL-001379,AP-RT-2026-001448,matchable,2026-08-10,-31334200,RT-2026-001448 NEFT DR KKBK0000812 900000071476 FROM EVERREC RECYCLERS against inv INR 313
BL-001380,AP-RT-2026-000914,matchable,2026-08-10,-30295700,NEFT DR HDFC0001234 900000048543 FROM TRINETRA SOLAR EPC LLP part payment INR 302957.00
BL-001381,AP-RT-2026-001163,matchable,2026-08-10,-29290500,RT-2026-001163 NEFT DR SBIN0000921 900000060183 FROM KARMAN PRINT SOLUTIO full and final I
BL-001382,AP-RT-2026-001410,matchable,2026-08-10,-15707900,RT-2026-001410 CHQ CLG ANANT INFRA ELECTRICALS LTD RT-2026-001410
BL-001383,AP-VB-2026-001558,matchable,2026-08-10,-15328500,RTGS HDFC0001234 900000074678 SUNDARA WATER TREATMENT & CO INR 153285.00 material supply
BL-001384,AP-RT-2026-001531,matchable,2026-08-10,-13480600,RT-2026-001531 RTGS ICIC0000429 900000074099 SUNDARA WATER TREATMENT LTD INR 134806.00 fre
BL-001385,AP-RT-2026-001030,matchable,2026-08-10,-11508700,UPI/HDFC0001234/322791747016/karmcat@okhdfcbank/KARMAN CATERING SERVICES FAR
BL-001386,,expected_unmatched_duplicate,2026-08-10,-11508700,UPI/HDFC0001234/322791747016/karmcat@okhdfcbank/KARMAN CATERING SERVICES FAR
BL-001387,AP-VB-2026-000950,matchable,2026-08-10,-7613100,NEFT DR SBIN0000921 900000050315 FROM SHREE BALAJI ANALYTIC advance INR 76131.00
BL-001388,SETL-setl_00000146,gateway_settlement,2026-08-10,9888596,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000146 UTR 900000007007
BL-001389,AR-INV-2026-001170,matchable,2026-08-10,11014900,INV-2026-001170 NEFT CR KKBK0000812 900000060635 FROM ORBITEX PACKAGING  full and final IN
BL-001390,AR-INV-2026-001257,matchable,2026-08-10,16301100,NEFT CR KKBK0000812 900000064284 FROM ASHWINI CABLE SYSTEMS LLP material supply INR 163011
BL-001391,AR-INV-2026-000966,matchable,2026-08-10,24302200,CHQ CLG TRINETRA PIPING  INV-2026-000966
BL-001392,AR-INV-2026-001319,matchable,2026-08-10,25095900,CHQ CLG TRINETRA PIPING SOLUTIONS PUN INV-2026-001319
BL-001393,AR-INV-2026-000956,matchable,2026-08-10,25108500,INV-2026-000956 RTGS UTIB0002233 900000050695 SHREE BALAJI MACHINE PARTS NOI INR 251085.00
BL-001394,AR-INV-2026-001000,matchable,2026-08-10,28102300,UPI/HDFC0001234/542563792485/INV-2026-001000/everwat@paytm/EVERSTONE WATER TREATMENT COMPA
BL-001395,AR-INV-2026-001540,matchable,2026-08-10,29222300,NEFT CR KKBK0000812 900000074496 FROM PUSHPA MET material supply INR 292223.00 INV-2026-00
BL-001396,,expected_unmatched_duplicate,2026-08-10,29222300,NEFT CR KKBK0000812 900000074496 FROM PUSHPA MET material supply INR 292223.00 INV-2026-00
BL-001397,AR-INV-2026-001251,matchable,2026-08-10,34931400,NEFT CR KKBK0000812 900000064043 FROM VEDIKA FACILITY MANAGEMENT & CO full and final INR 3
BL-001398,AR-INV-2026-001297,matchable,2026-08-10,42348400,INV-2026-001297 NEFT CR ICIC0000429 900000066111 FROM SURYAVANSH PETRO BHEMI part payment 
BL-001399,AR-INV-2026-001559,matchable_amount_mismatch,2026-08-10,44493200,UPI/HDFC0001234/278330850044/merilab@okhdfcbank/MERIDIAN LAB SUPPLIES NAG
BL-001400,AR-INV-2026-000955,matchable,2026-08-10,54931600,NEFT CR HDFC0001234 900000050603 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LIMITED amc renew
BL-001401,AR-INV-2026-001345,matchable,2026-08-10,150432000,NEFT CR SBIN0000921 900000068388 FROM ZENITH ONE  against inv INR 1504320.00
BL-001402,AP-VB-2026-001232,matchable,2026-08-11,-153511300,VB-2026-001232 NEFT DR SBIN0000921 900000063270 FROM NORTHLINE ROOFING PRODUCTS PVT LTD se
BL-001403,AP-VB-2026-001264,matchable,2026-08-11,-135694200,NEFT DR HDFC0001234 900000064414 FROM NORTHLINE ROOFING PRODUCTS RAJ amc renewal INR 13569
BL-001404,AP-RT-2026-001373,matchable,2026-08-11,-51193300,CHQ CLG ORBITEX WARE 
BL-001405,SETL-setl_00000147,gateway_settlement,2026-08-11,2313201,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000147 UTR 900000007096
BL-001406,AR-INV-2026-001037,matchable,2026-08-11,6893600,UPI/HDFC0001234/679863387764/everwat@okaxis/EVERSTONE WATER TREATMENT PRIVATE LIMITED/INV-
BL-001407,AR-INV-2026-001120,matchable,2026-08-11,71257000,NEFT CR HDFC0001234 900000057866 FROM GOLDCREST SECURITY SYSTE freight charges INR 712570.
BL-001408,AR-INV-2026-000967,matchable,2026-08-11,72823800,NEFT CR HDFC0001234 900000051361 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LIMITED freight c
BL-001409,AR-INV-2026-001475,matchable,2026-08-11,95272000,NEFT CR SBIN0000921 900000072465 FROM GOLDCREST STEEL TRADERS COMPANY amc renewal INR 9527
BL-001410,AP-VB-2026-001391,matchable,2026-08-12,-60568700,NEFT DR HDFC0001234 900000070047 FROM TRINETRA AGRI INPUTS COMPANY milestone 2 INR 605687.
BL-001411,AP-VB-2026-001154,matchable,2026-08-12,-24180800,UPI/HDFC0001234/464311353189/karmcat@paytm/KARMCAT SE
BL-001412,AR-INV-2026-001076,matchable,2026-08-12,12660300,CHQ CLG TRINETRA PIPING SOLUTIONS PUN 
BL-001413,SETL-setl_00000148,gateway_settlement,2026-08-12,14553970,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000148 UTR 900000007145
BL-001414,AR-INV-2026-001312,matchable,2026-08-12,24198900,INV-2026-001312 NEFT CR KKBK0000812 900000066924 FROM SURYAVANSH PETRO CHEMICALS & CO invo
BL-001415,AR-INV-2026-001243,matchable,2026-08-12,31850800,NEFT CR SBIN0000921 900000063784 FROM VEDIKA FACILITY MANAGEMENT & CO security deposit INR
BL-001416,AR-INV-2026-001580,matchable,2026-08-12,34734500,INV-2026-001580 NEFT CR UTIB0002233 900000075396 FROM GOLDCREST WAREHOUSING PRIVATE LIMITE
BL-001417,AR-INV-2026-001014,matchable,2026-08-12,38939100,UPI/HDFC0001234/897610508972/everwat@okhdfcbank/EVERSTONE WATER TREQTMENT COMPANY/INV-2026
BL-001418,AR-INV-2026-001314,matchable,2026-08-12,42761000,RTGS UTIB0002233 900000066969 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 427610.00 against 
BL-001419,AR-INV-2026-001453,matchable,2026-08-12,47097800,CHQ CLG VEDIKA TEXUILES LTD 
BL-001420,AR-INV-2026-001390,matchable,2026-08-12,72472100,INV-2026-001390 NEFT CR SBIN0000921 900000069968 FROM TRIVIDATA ROOFIN against inv INR 724
BL-001421,AP-RT-2026-001187,matchable_amount_mismatch,2026-08-13,-27389000,RT-2026-001187 NEFT DR ICIC0000429 900000061397 FROM KARMPCI SOLUTIONS  freight charges IN
BL-001422,AP-RT-2026-001516,matchable,2026-08-13,-16067400,RTGS HDFC0001234 900000073515 SUNDARA WATER TREATMENT LTD INR 160674.00 amc renewal RT-202
BL-001423,SETL-setl_00000149,gateway_settlement,2026-08-13,11252231,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000149 UTR 900000007175
BL-001424,AR-INV-2026-000957,matchable,2026-08-13,13165400,INV-2026-000957 NEFT CR UTIB0002233 900000050783 FROM NALANDA FAB SERVICES PRIVA advance I
BL-001425,AR-INV-2026-001040,matchable,2026-08-13,13218900,UPI/HDFC0001234/570863627342/everwat@okhdfcbank/EVERSTONE WATER TREATMENT JAI
BL-001426,AR-INV-2026-001397,matchable,2026-08-13,23566500,INV-2026-001397 NEFT CR HDFC0001234 900000070264 FROM TRIVIDATA ROOFING PRODUCTS NAG full 
BL-001427,AR-INV-2026-001495,matchable,2026-08-13,30438800,CHQ CLG VEDIKA TEXTILE  INV-2026-001495
BL-001428,AR-INV-2026-001278,matchable,2026-08-13,55888300,NEFT CR SBIN0000921 900000065137 FROM VEDIKA FACILITY milestone 2 INR 558883.00
BL-001429,AR-INV-2026-001536,matchable,2026-08-13,107451200,UPI/HDFC0001234/209232117518/merilab@ybl/MERIDIAN LAB SUPPLIES LLP
BL-001430,AR-INV-2026-001646,matchable,2026-08-13,145427800,UPI/HDFC0001234/574617833277/merilab@paytm/MERIDIAN LAB
BL-001431,AP-VB-2026-001086,matchable,2026-08-14,-43301200,NEFT DR KKBK0000812 900000056189 FROM ZENITH ONE TEXTIL invoice settlement INR 433012.00 V
BL-001432,AP-VB-2026-001340,matchable,2026-08-14,-37247700,UPI/HDFC0001234/211373053568/bluecol@okhdfcbank/BLUEPEAK COLD /VB-2026-001340
BL-001433,AP-RT-2026-001269,matchable,2026-08-14,-15506200,UPI/HDFC0001234/848366761827/bluecol@okaxis/BLUEPEAK COLD CHAIN PVT LTD
BL-001434,SETL-setl_00000150,gateway_settlement,2026-08-14,6791578,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000150 UTR 900000007239
BL-001435,AR-INV-2026-001597,matchable,2026-08-14,14399500,UPI/HDFC0001234/163952600458/anancon@okhdfcbank/ANANT INFRA CONV/INV-2026-001597
BL-001436,AR-INV-2026-001281,matchable,2026-08-14,25836800,NEFT CR HDFC0001234 900000065301 FROM ZENITH ONE LOGISTI full and final INR 258368.00
BL-001437,AR-INV-2026-001519,matchable,2026-08-14,38102500,CHQ CLG VEDIKA TEXTILES LTD 
BL-001438,AP-VB-2026-001363,matchable,2026-08-17,-202485100,NEFT DR ICIC0000429 900000069073 FROM PRAGATI FAB SERVIC freight charges INR 2024851.00
BL-001439,AP-VB-2026-001025,matchable,2026-08-17,-68449200,NEFT DR KKBK0000812 900000053746 FROM GOLDCREST STEEL T advance INR 684492.00
BL-001440,AP-RT-2026-001028,matchable,2026-08-17,-54714100,NEFT DR UTIB0002233 900000053904 FROM ZENITH ONE  invoice settlement INR 547141.00
BL-001441,AP-RT-2026-001501,matchable,2026-08-17,-47006500,NEFT DR HDFC0001234 900000073153 FROM EVERSTONE RECYCLERS & CO freight charges INR 470065.
BL-001442,AP-VB-2026-001227,matchable,2026-08-17,-30901100,UPI/HDFC0001234/877057041878/eversta@okhdfcbank/EVERSTONE STAFFING P CO
BL-001443,AP-VB-2026-001574,matchable,2026-08-17,-29997300,VB-2026-001574 NEFT DR ICIC0000429 900000075147 FROM EVERSTONE RE part payment INR 299973.
BL-001444,AP-VB-2026-001110,matchable,2026-08-17,-27692800,UPI/HDFC0001234/533296364948/ashwmac@okhdfcbank/ASHWINI MACHINE
BL-001445,AP-VB-2026-001605,matchable,2026-08-17,-27405500,NEFT DR ICIC0000429 900000075985 FROM LOHAYA LOGISTICS LTD part payment INR 274055.00
BL-001446,AP-VB-2026-001272,matchable,2026-08-17,-22221300,NEFT DR HDFC0001234 900000064942 FROM PRAGATI FAB  against inv INR 222213.00
BL-001447,AP-RT-2026-001529,matchable,2026-08-17,-18690200,RT-2026-001529 NEFT DR UTIB0002233 900000074052 FROM TRINAGR INIUTS invoice settlement INR
BL-001448,AP-VB-2026-001235,matchable,2026-08-17,-18621500,NEFT DR HDFC0001234 900000063323 FROM ZENITH ONE TEXTILES LLP material supply INR 186215.0
BL-001449,AP-VB-2026-000947,matchable,2026-08-17,-18438600,NEFT DR HDFC0001234 900000050168 FROM TRINETRA SOLAR full and final INR 184386.00 VB-2026-
BL-001450,AP-VB-2026-001409,matchable,2026-08-17,-14286400,UPI/HDFC0001234/207433950864/VB-2026-001409/merihar@ybl/MERIHIAN HARDWARE
BL-001451,AP-RT-2026-001324,matchable,2026-08-17,-12969900,UPI/HDFC0001234/281902003856/RT-2026-001324/bluecol@okhdfcbank/BLUEPEAK COLD CHAIN PVT LTD
BL-001452,AP-RT-2026-001236,matchable_amount_mismatch,2026-08-17,-10613700,RT-2026-001236 NEFT DR UTIB0002233 900000063366 FROM KARMAN PRINT SOLUTTONS LTD invoice se
BL-001453,AP-VB-2026-001589,matchable,2026-08-17,-7688000,NEFT DR KKBK0000812 900000075596 FROM VRUNDAVAN INTERIORS PRIVATE LIMITED amc renewal INR 
BL-001454,SETL-setl_00000153,gateway_settlement,2026-08-17,7257372,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000153 UTR 900000007452
BL-001455,AR-INV-2026-001144,matchable,2026-08-17,10126400,CHQ CLG TRINETRA PIPING SOLUTIONS PVT LTD INV-2026-001144
BL-001456,SETL-setl_00000151,gateway_settlement,2026-08-17,15643042,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000151 UTR 900000007306
BL-001457,SETL-setl_00000152,gateway_settlement,2026-08-17,16080282,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000152 UTR 900000007356
BL-001458,AR-INV-2026-000954,matchable,2026-08-17,24862700,RTGS KKBK0000812 900000050513 SHREE BALAJI MACHINE INR 248627.00 part payment
BL-001459,AR-INV-2026-001674,matchable,2026-08-17,25573500,INV-2026-001674 RTGS UTIB0002233 900000077315 SAPTAGIRI ANALYTICS LTD INR 255735.00 part p
BL-001460,AR-INV-2026-001103,matchable,2026-08-17,27578100,NEFT CR SBIN0000921 900000056981 FROM GOLDCREST SECURITY SYSTEMS & CO security deposit INR
BL-001461,AR-INV-2026-001452,matchable,2026-08-17,29400300,UPI/HDFC0001234/901898089613/INV-2026-001452/anancon@ybl/ANAPT INFRA CONVEYANCES PVT LTD
BL-001462,AR-INV-2026-001561,matchable,2026-08-17,36910500,UPI/HDFC0001234/368612034789/INV-2026-001561/nalarec@okhdfcbank/NALANDA RECYCLERS LLP
BL-001463,AR-INV-2026-001177,matchable,2026-08-17,43952100,NEFT CR SBIN0000921 900000060984 FROM ANANT INFRA STAFFING advance INR 439521.00 INV-2026-
BL-001464,,expected_unmatched_duplicate,2026-08-17,43952100,NEFT CR SBIN0000921 900000060984 FROM ANANT INFRA STAFFING advance INR 439521.00 INV-2026-
BL-001465,AR-INV-2026-001618,matchable,2026-08-17,60900100,UPI/HDFC0001234/132560273141/merilab@paytm/MERIDIAN LAB SUPPLIES LLP/INV-2026-001618
BL-001466,AR-INV-2026-001317,matchable,2026-08-17,72808700,INV-2026-001317 NEFT CR SBIN0000921 900000067124 FROM SURYAVANSH PETRO CHEMICALS NAG again
BL-001467,AR-INV-2026-001350,matchable,2026-08-17,94788800,NEFT CR KKBK0000812 900000068566 FROM SURYAVANSH PETRO CH against inv INR 947888.00 INV-20
BL-001468,AR-INV-2026-001427,matchable,2026-08-17,124989900,NEFT CR KKBK0000812 900000071067 FROM TRIVIDATA ROOFE part payment INR 1249899.00
BL-001469,AR-INV-2026-001318,matchable,2026-08-17,126319700,RTGS SBIN0000921 900000067198 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 1263197.00 freight
BL-001470,AR-INV-2026-001457,matchable,2026-08-17,130268900,NEFT CR ICIC0000429 900000071934 FROM GOLDCREST S freight charges INR 1302689.00 INV-2026-
BL-001471,AP-RT-2026-001248,matchable,2026-08-18,-110310600,NEFT DR UTIB0002233 900000063920 FROM PRAGATI FAB SERVIC full and final INR 1103106.00
BL-001472,AP-VB-2026-001532,matchable,2026-08-18,-33398900,NEFT DR SBIN0000921 900000074164 FROM EVERSTONE RECYCLERS & CO freight charges INR 333989.
BL-001473,AP-VB-2026-000980,matchable,2026-08-18,-25713700,NEFT DR UTIB0002233 900000051769 FROM GOLDCREST STEEL TRADERS COMPANY milestone 2 INR 2571
BL-001474,AP-RT-2026-001499,matchable,2026-08-18,-23318000,RT-2026-001499 NEFT DR ICIC0000429 900000073047 FROM TRPNETRA AGRI INPUT invoice settlemen
BL-001475,AP-VB-2026-001156,matchable,2026-08-18,-14149300,NEFT DR SBIN0000921 900000059859 FROM SHREE BALAJI ANALYTICS PRIVATE LIMITED milestone 2 I
BL-001476,AP-VB-2026-001424,matchable,2026-08-18,-8777000,UPI/HDFC0001234/120270105299/pragcon@paytm/PRAGATI CONVEYANCES PUN/VB-2026-001424
BL-001477,AP-RT-2026-001198,matchable,2026-08-18,-6546700,UPI/HDFC0001234/186515293127/karmcat@okhdfcbank/KARMAN CATERIN /RT-2026-001198
BL-001478,SETL-setl_00000154,gateway_settlement,2026-08-18,2956891,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000154 UTR 900000007518
BL-001479,AR-INV-2026-001104,matchable_amount_mismatch,2026-08-18,24086600,UPI/HDFC0001234/844935725266/everwat@okhdfcbank/EVERSTONE WATER TREATMENT COMPANY
BL-001480,AR-INV-2026-001112,matchable,2026-08-18,37338000,NEFT CR UTIB0002233 900000057557 FROM GOLDCREST SECURITY SYSTEMS & CO amc renewal INR 3733
BL-001481,AR-INV-2026-001430,matchable,2026-08-18,40617600,INV-2026-001430 NEFT CR SBIN0000921 900000071205 FROM VEDIKA FACILITY  amc renewal INR 406
BL-001482,AR-INV-2026-001169,matchable,2026-08-18,46165900,NEFT CR UTIB0002233 900000060551 FROM NALANDA FAB SERVICES PUN amc renewal INR 461659.00
BL-001483,AR-INV-2026-001166,matchable,2026-08-18,48899700,RTGS SBIN0000921 900000060374 SHREHAR HARDWARE  INR 488997.00 milestone 2
BL-001484,AR-INV-2026-001400,matchable,2026-08-18,51889900,NEFT CR ICIC0000429 900000070352 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD full and final IN
BL-001485,AR-INV-2026-001335,matchable,2026-08-18,68714200,NEFT CR ICIC0000429 900000067949 FROM COPPERLEAF full and final INR 687142.00 INV-2026-001
BL-001486,AR-INV-2026-001585,matchable,2026-08-18,94194600,UPI/HDFC0001234/585791791696/nalarec@okaxis/NALANDA RECYCLERS LLP/INV-2026-001585
BL-001487,AR-INV-2026-001539,matchable,2026-08-18,100858000,NEFT CR ICIC0000429 900000074437 FROM ASHWINI INTERIORS & CO amc renewal INR 1008580.00
BL-001488,AP-VB-2026-001172,matchable,2026-08-19,-20424700,NEFT DR HDFC0001234 900000060782 FROM SHREE BALAJI ANALYTICS NOI part payment INR 204247.0
BL-001489,AP-RT-2026-001091,matchable_amount_mismatch,2026-08-19,-16628100,RT-2026-001091 NEFT DR ICIC0000429 900000056375 FROM TRINETRA SOLAR EPC LLP amc renewal IN
BL-001490,AR-INV-2026-001095,matchable,2026-08-19,8982000,RTGS ICIC0000429 900000056535 SHREE BALAJI MACHINE PARTS & CO INR 89820.00 against inv
BL-001491,SETL-setl_00000155,gateway_settlement,2026-08-19,13287033,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000155 UTR 900000007584
BL-001492,AR-INV-2026-001176,matchable,2026-08-19,27202600,CHQ CLG TRINETRA PIPIN INV-2026-001176
BL-001493,AR-INV-2026-001127,matchable,2026-08-19,29412400,INV-2026-001127 NEFT CR UTIB0002233 900000058189 FROM ANANT INFRA SRAFFI full and final IN
BL-001494,AP-VB-2026-001155,matchable,2026-08-20,-120971700,NEFT DR KKBK0000812 900000059843 FROM TRINETRA SOLAR EP security deposit INR 1209717.00
BL-001495,AP-VB-2026-001568,matchable_amount_mismatch,2026-08-20,-46705800,VB-2026-001568 CHQ CLG ANANT INFRA ELECT VB-2026-001568
BL-001496,AP-RT-2026-001195,matchable,2026-08-20,-29549600,NEFT DR HDFC0001234 900000061772 FROM ZENITH ONE T milestone 2 INR 295496.00
BL-001497,SETL-setl_00000156,gateway_settlement,2026-08-20,8902520,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000156 UTR 900000007678
BL-001498,AR-INV-2026-001562,matchable,2026-08-20,12673100,NEFT CR UTIB0002233 900000074788 FROM ASHWINI CABLE SYSTEMS & CO material supply INR 12673
BL-001499,AR-INV-2026-001474,matchable,2026-08-20,13962500,UPI/HDFC0001234/216503004544/INV-2026-001474/anancon@paytm/ANANT INFRA CONVEYANCES PVT LTD
BL-001500,AR-INV-2026-001493,matchable,2026-08-20,14881000,NEFT CR HDFC0001234 900000072920 FROM TRIVIDATA ROOFING PRODUCTS full and final INR 148810
BL-001501,AR-INV-2026-001571,matchable,2026-08-20,22952200,CHQ CLG VEDIKA TEXTILES COMPANY 
BL-001502,AR-INV-2026-001428,matchable,2026-08-20,31732400,UPI/HDFC0001234/352396315360/INV-2026-001428/anancon@ybl/ANANT INFRA CONVEYANCES PRIVATE L
BL-001503,AR-INV-2026-001379,matchable,2026-08-20,54833400,INV-2026-001379 NEFT CR KKBK0000812 900000069587 FROM COPPERLEAI ELECTRICALS PVT LTD part 
BL-001504,AR-INV-2026-001126,matchable,2026-08-20,66615800,UPI/HDFC0001234/911733136158/INV-2026-001126/everwat@ybl/EVERSTONE WATER TREATMENT COMPANY
BL-001505,AR-INV-2026-001648,matchable,2026-08-20,90414900,NEFT CR UTIB0002233 900000076836 FROM PUSHPA METALS AGRI INPUTS PVT LTD full and final INR
BL-001506,AR-INV-2026-001145,matchable,2026-08-20,138810400,NEFT CR SBIN0000921 900000059155 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LI milestone 2 IN
BL-001507,AP-RT-2026-001135,matchable,2026-08-21,-85794800,UPI/HDFC0001234/547003036055/ashwmac@okaxis/ASHWINI MACHINE PA/RT-2026-001135
BL-001508,AP-VB-2026-001512,matchable,2026-08-21,-38032900,NEFT DR ICIC0000429 900000073297 FROM MERIDIAN POLYMERS LTD invoice settlement INR 380329.
BL-001509,AP-VB-2026-001344,matchable,2026-08-21,-27437100,NEFT DR HDFC0001234 900000068302 FROM PRAGATI FA material supply INR 274371.00
BL-001510,AP-RT-2026-001357,matchable,2026-08-21,-25670500,RT-2026-001357 NEFT DR KKBK0000812 900000068798 FROM NORTHLINE  full and final INR 256705.
BL-001511,AP-VB-2026-001451,matchable,2026-08-21,-25623600,NEFT DR HDFC0001234 900000071636 FROM MERIDIAN POLYMERS LTD material supply INR 256236.00 
BL-001512,AP-RT-2026-001083,matchable,2026-08-21,-13900700,NEFT DR KKBK0000812 900000055985 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR
